id,name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,duration,key,mode,tempo,time_sig
38LC7jHjifqs5EnYUv4BgG,"Memorized","CRAZYTALK",0.333000,0.547000,0.555000,0.000313,0.105000,-7.316000,0.163000,0.575000,206373,11,0,95.101997,4
4bgCdwNpbU3sCJ3mupBW8S,"I Don't Want to Be - Stripped Version","Chariot - Stripped",0.142000,0.545000,0.582000,0.000000,0.144000,-7.377000,0.036800,0.536000,244333,8,1,147.082001,4
4oa14QBfWRDfJy2agySy0L,"Gravity","Little Voice",0.834000,0.270000,0.275000,0.000000,0.146000,-10.357000,0.035600,0.232000,232760,0,1,168.653000,4
0a1Jael2mnrkLTyPetixjh,"The Trouble with Wanting","Canary / The Trouble with Wanting",0.912000,0.396000,0.198000,0.000000,0.097200,-9.096000,0.031000,0.190000,235587,2,1,138.623993,3
1pIMxRddmCGalHnRbLFkWg,"Have It All","Have It All",0.192000,0.643000,0.617000,0.000000,0.098900,-4.950000,0.041000,0.592000,226098,1,0,82.028999,4
5TM2eqdzfWPHklI7YnBmsD,"Blister in the Sun - 2002 Remastered Version","Violent Femmes",0.219000,0.701000,0.261000,0.000000,0.082100,-19.846001,0.093800,0.890000,144333,0,1,97.042000,4
5rwq6R0Uq0BngM3rdmCeNg,"Collide - Acoustic Version","Stop All The World Now (SPECIAL EDITION VERSION)",0.827000,0.582000,0.253000,0.000030,0.091000,-11.430000,0.025900,0.294000,277000,10,1,90.183998,4
2fSIF8CJhoc9CJhF9vJDXp,"Jolene","Trouble",0.862000,0.587000,0.142000,0.000162,0.095300,-15.196000,0.032900,0.288000,250867,7,1,119.751999,4
7BXW1QCg56yzEBV8pW8pah,"Have It All","Know.",0.204000,0.643000,0.638000,0.000000,0.070700,-4.947000,0.040700,0.600000,226107,1,0,82.000999,4
2wDuq7nBkGJjO4ykq3aJ4D,"Chemicals","Chemicals",0.885000,0.608000,0.238000,0.125000,0.111000,-13.604000,0.043400,0.270000,199907,0,1,78.013000,4
6Uy6K3KdmUdAfelUp0SeXn,"Brave","The Blessed Unrest",0.005020,0.551000,0.836000,0.000021,0.042500,-3.838000,0.052400,0.758000,220573,10,0,185.063004,4
62M9yafZsSRzlsphzeJPGo,"Brother (feat. Gavin DeGraw)","Brother",0.135000,0.526000,0.803000,0.000000,0.119000,-3.989000,0.127000,0.564000,208205,11,1,157.886993,4
5BvP31Kxf5R5WIuwbcQDDT,"Used To Be","Sings His Sad Heart",0.061700,0.646000,0.658000,0.000000,0.069200,-4.678000,0.052000,0.440000,190867,7,1,92.000999,4
1jyddn36UN4tVsJGtaJfem,"You Are the Best Thing","Gossip In The Grain",0.030400,0.579000,0.727000,0.000020,0.172000,-4.872000,0.033200,0.885000,231840,10,1,170.593002,4
6dwkFmLUz6hx2CZG2EqLol,"Collide","Stop All The World Now",0.222000,0.636000,0.625000,0.000053,0.119000,-7.895000,0.027700,0.342000,249120,11,1,93.931000,4
2GwShNdcJHDLEkGO4L34lF,"Back To You","Back To You",0.875000,0.448000,0.256000,0.000000,0.113000,-10.170000,0.048300,0.174000,219977,5,1,77.272003,4
0vy1K9FhCK8woHW7MKEcBG,"Kings & Queens","CRAZYTALK",0.336000,0.621000,0.610000,0.000000,0.157000,-8.455000,0.045400,0.424000,189987,5,1,139.001007,4
0c99BUd87HQfzgUUQqRyds,"For Now","In the Waiting",0.926000,0.397000,0.249000,0.000000,0.115000,-10.484000,0.039400,0.329000,198404,5,1,79.613998,4
3TwtrR1yNLY1PMPsrGQpOp,"Superman (It's Not Easy)","America Town",0.073300,0.382000,0.416000,0.000000,0.071900,-9.303000,0.030200,0.125000,221693,0,1,102.088997,4
2kfGoV9a5dbSKCNmUWH2ZF,"Turning Page","Turning Page",0.923000,0.307000,0.371000,0.025300,0.110000,-8.498000,0.028800,0.189000,255893,3,1,115.240997,3
5auMzVHFr5Zfw6IbKarZ56,"Breathe (2 AM)","Wreck of the Day",0.417000,0.386000,0.452000,0.000000,0.088100,-7.715000,0.027800,0.287000,279827,2,1,169.837006,3
7LTF9fbxdEjnsdjTG8tPyQ,"Mine - Acoustic Version","Mine (Acoustic Version)",0.905000,0.495000,0.198000,0.000000,0.168000,-11.445000,0.035200,0.296000,140779,6,1,141.897995,4
4vl2zwXsTmAxgu9iY0g6UK,"I Don't Want to Be","Chariot",0.007910,0.423000,0.862000,0.000000,0.133000,-5.130000,0.069500,0.462000,217760,0,0,154.746002,4
30LDuVfrePWbedYTc1mUCn,"Rockabye - Acoustic Version","Rockabye (Acoustic)",0.914000,0.528000,0.291000,0.000000,0.121000,-9.696000,0.040100,0.355000,157467,10,1,76.805000,4
0c7iF5fSBYxCuwsAv2z4iI,"Green Mountain State","Chapter Of The Forest",0.351000,0.693000,0.367000,0.000029,0.111000,-11.660000,0.032300,0.286000,274632,3,1,129.878998,4
3tJjZMHLqhD8DaGgdBICnc,"Saturn","Atlas: Year One",0.638000,0.263000,0.237000,0.305000,0.109000,-13.738000,0.034400,0.046100,289792,3,1,73.024002,4
696vpg0aBvBxpZAuasmg15,"Sweetest Thing","Sweetest Thing",0.701000,0.546000,0.411000,0.000097,0.095500,-9.308000,0.047500,0.528000,218502,2,1,79.785004,4
0iWUW8UNkmyUa8Aa6anow6,"Call It Dreaming","Call It Dreaming",0.610000,0.519000,0.515000,0.000057,0.107000,-9.448000,0.031000,0.714000,231760,5,1,80.329002,4
2c62Xf5Po1YSa1N6LOjPHy,"Hello My Old Heart","The Oh Hellos EP",0.624000,0.557000,0.299000,0.030800,0.091400,-10.634000,0.026600,0.297000,256007,0,1,90.081001,4
2D4BSm5Z8Hq5zYbSgJwEOh,"She Used To Be Mine","What's Inside: Songs from Waitress",0.381000,0.397000,0.303000,0.000000,0.101000,-7.508000,0.043500,0.172000,250267,5,1,81.050003,4
02a2RQEICEzbdPPYh0aLnJ,"My Arms Were Always Around You","My Arms Were Always Around You",0.724000,0.643000,0.436000,0.459000,0.110000,-12.245000,0.027300,0.422000,200800,1,1,91.485001,4
7gDNQLV9cr8449LFrQbk5J,"San Luis","Evening Machines",0.860000,0.567000,0.434000,0.257000,0.115000,-12.755000,0.034900,0.254000,272347,7,0,82.459000,4
3IpG4SvqxHmbZslvDSIIZP,"Brand New","Brand New",0.002600,0.555000,0.933000,0.000000,0.122000,-5.040000,0.113000,0.421000,243933,9,1,144.873993,4
1X3T2J7S1s6aCIbmjFf2NG,"Flightless Bird, American Mouth","The Shepherd's Dog",0.795000,0.359000,0.391000,0.070800,0.163000,-8.034000,0.026000,0.190000,242226,3,1,154.660004,3
22niADFXztIbQ4wAimKPOw,"In My Mind","In My Mind",0.857000,0.643000,0.234000,0.000000,0.097900,-9.547000,0.029400,0.267000,131848,1,0,110.264000,4
3dglCYsVMjPbDlU2CC9Vq7,"Let's See What The Night Can Do","Know.",0.270000,0.392000,0.423000,0.000000,0.117000,-7.813000,0.034800,0.288000,245187,7,1,113.537003,4
7zb2TzZwpXuBJutFIqS6lA,"Money","CRAZYTALK",0.710000,0.740000,0.622000,0.000122,0.180000,-5.492000,0.030600,0.759000,149560,1,0,93.985001,4
0lXlx9l0CXCwdxRdXCzdpA,"Feel Alive","Feel Alive",0.113000,0.604000,0.787000,0.072300,0.134000,-6.287000,0.029900,0.390000,290093,8,1,120.046997,4
1hrDzrt4YgZdD67MOu5U0Q,"Umbrella - Acoustic Version","Umbrella (Acoustic Version)",0.845000,0.675000,0.278000,0.000000,0.114000,-9.569000,0.034300,0.353000,178320,3,1,123.961998,4
5zCunX8URvLoBHlg1Fnjv6,"Already Gone","Covers, Vol. 2",0.954000,0.418000,0.248000,0.000004,0.108000,-9.997000,0.045100,0.298000,243007,3,1,130.953003,4
5OpjJ9qy54D3PzQJ1s4Q9X,"TESTIFY","H A R D L O V E",0.471000,0.495000,0.710000,0.000000,0.070300,-3.941000,0.028800,0.319000,243800,0,1,90.024002,4
1lUdXbhl6u6QMQZRTAhlWW,"Naked as We Came","Our Endless Numbered Days",0.629000,0.367000,0.208000,0.058400,0.106000,-16.733999,0.036300,0.663000,152627,4,1,172.358002,4
5kOBEsqVNwi4udPRbagNIV,"Time After Time","Time After Time",0.814000,0.628000,0.248000,0.060200,0.111000,-13.304000,0.032000,0.646000,170217,1,1,125.297997,4
0rAcoSDa1hHaD8GyFCiZAM,"Waterfall - Acoustic","Waterfall (Acoustic)",0.895000,0.556000,0.312000,0.000002,0.094000,-9.319000,0.026300,0.340000,181610,7,0,82.066002,4
5YTtTbqxUzJHD3CpbNHerP,"Brighter Than The Sun","All Of You",0.009520,0.629000,0.793000,0.000001,0.218000,-5.942000,0.034600,0.587000,231213,9,1,95.983002,4
69J73rzjNvo8b9ZwWlL4FS,"Never Gonna Let You Down","Gypsy Heart",0.074200,0.649000,0.735000,0.000000,0.183000,-6.137000,0.032500,0.372000,248360,0,1,107.976997,4
1rZFC696WndvqvpFfjr4Wu,"I Do","The Bakman Tapes",0.932000,0.766000,0.191000,0.000008,0.261000,-12.606000,0.039400,0.262000,212017,7,1,104.029999,4
1H56ffyFrFcvMEWUg3WFbM,"Love Brought Weight","Old Sea Brigade",0.699000,0.367000,0.326000,0.358000,0.075900,-15.605000,0.034400,0.064000,185747,7,1,116.658997,4
25fcj6d2W1l8DQL11Czdzb,"Party Of One (feat. Sam Smith)","Party Of One (feat. Sam Smith)",0.779000,0.354000,0.206000,0.000210,0.095900,-11.799000,0.036500,0.202000,259559,0,1,139.056000,4
3wsZYuHJrk3lssa7V7jvye,"Poison & Wine","Barton Hollow",0.760000,0.285000,0.186000,0.000073,0.104000,-12.729000,0.028800,0.203000,219467,1,1,153.848007,4
0B5KeB25moPkcQUnbDvj3t,"100 Years","The Battle For Everything",0.544000,0.643000,0.569000,0.000022,0.178000,-7.459000,0.027600,0.275000,244600,7,1,120.507004,4
03VNgdCL9t8aPyvwZecglI,"More Than Friends (feat. Meghan Trainor)","Know.",0.366000,0.451000,0.528000,0.000000,0.081100,-6.984000,0.036400,0.527000,181360,2,1,139.279999,5
18k8IlS52uxRWObykDUZFG,"The Joke","By The Way, I Forgive You",0.327000,0.236000,0.578000,0.000150,0.206000,-5.477000,0.040400,0.227000,279373,7,1,75.366997,4
7rPlRERIWJ7YeASsTuHPK8,"When It Don't Come Easy","When It Don't Come Easy",0.973000,0.386000,0.184000,0.000000,0.144000,-11.035000,0.051800,0.237000,254932,0,1,90.541000,4
3Kj2EWpIBnvETsYq4cq0IH,"Big Black Car","This Empty Northern Hemisphere",0.897000,0.572000,0.183000,0.002750,0.103000,-16.069000,0.032300,0.404000,217467,3,1,110.028999,4
6buXDkw3Gv4fQC1OZKUhnR,"Try","Gypsy Heart",0.791000,0.607000,0.367000,0.000000,0.106000,-9.758000,0.028800,0.546000,224573,1,1,139.959000,4
1U1GtaJeYwGsPgqV9Me5bb,"Hold You in My Arms","Trouble",0.150000,0.505000,0.322000,0.000106,0.147000,-13.809000,0.031500,0.581000,306200,7,1,170.145004,3
08kTO4EW0jb07zNsCNM83w,"Chariot","Chariot - Stripped",0.043700,0.281000,0.779000,0.000000,0.370000,-5.104000,0.051400,0.344000,239173,7,1,167.171997,4
3G9ETaH55bMQx8hwNhAgbU,"The Stable Song","That Sea, The Gambler",0.633000,0.625000,0.432000,0.002420,0.127000,-11.948000,0.028300,0.361000,360933,2,1,137.925995,4
77enz5hl8RicxrbPB56VXQ,"I Will Spend My Whole Life Loving You","I Will Spend My Whole Life Loving You",0.887000,0.637000,0.129000,0.000000,0.071900,-17.082001,0.034600,0.298000,227619,11,1,125.802002,4
4MZQ3lHA1TYO6yyedtmBYg,"Old Friends","Magic",0.132000,0.469000,0.403000,0.000047,0.116000,-10.047000,0.048300,0.208000,224744,8,1,147.429001,4
3VA8T3rNy5V24AXxNK5u9E,"King of Anything","Kaleidoscope Heart",0.461000,0.676000,0.762000,0.000000,0.057400,-4.172000,0.035100,0.810000,207493,1,1,119.002998,4
5l7gQEyycQWk10yVfXspVK,"Don't Wanna Know - Acoustic Version","Don't Wanna Know (Acoustic Version)",0.706000,0.438000,0.448000,0.000000,0.159000,-7.676000,0.066600,0.366000,183473,1,1,118.370003,5
7aag0fFgE9K1Gj8lJwQaGI,"HAPPINESS","H A R D L O V E",0.007030,0.575000,0.765000,0.000000,0.331000,-6.608000,0.034500,0.407000,205773,9,1,98.037003,4
6u1E03WKp0QsOfK5FEzzGr,"Portland, Maine","Portland, Maine",0.782000,0.608000,0.342000,0.243000,0.109000,-14.166000,0.031600,0.172000,203893,4,1,80.109001,4
6qWfB1QABjGnaO6mrn9iBF,"Atlas: Two","Atlas: Two",0.902000,0.384000,0.325000,0.000007,0.361000,-9.485000,0.039800,0.274000,260429,4,1,132.800995,4
5UcsxVPmXd974EkMtowmNV,"Fortune - Acoustic","Acoustic Sessions",0.924000,0.502000,0.054800,0.041800,0.108000,-23.684000,0.035600,0.506000,228013,1,1,78.455002,4
7tOwlsbz3lmbEjxmury4qZ,"Black Beatles - Acoustic","Black Beatles (Acoustic)",0.854000,0.712000,0.321000,0.000000,0.121000,-7.735000,0.034000,0.209000,211781,9,1,118.044998,4
0hoRmVUp5cZ1empu0nSHU8,"Every Time I Hear That Song","By The Way, I Forgive You",0.544000,0.577000,0.530000,0.000003,0.103000,-6.749000,0.031200,0.220000,241147,7,1,85.471001,4
2MGKDu7orDRI1eADeiJAT5,"Slow Down","Born Ready",0.228000,0.583000,0.544000,0.000063,0.096500,-6.109000,0.031900,0.421000,217267,6,1,154.084000,4
3RPerpXuNznZbCuWYEBz5i,"All My Days","Time Without Consequence",0.803000,0.420000,0.434000,0.690000,0.095400,-10.950000,0.030900,0.527000,297120,2,1,88.275002,4
4zgO1SgXOeFmr6Hno9DLs4,"Multiplied","Rivers In The Wasteland",0.004800,0.593000,0.816000,0.001210,0.093900,-6.461000,0.042100,0.378000,275560,7,1,115.028999,4
4ahfLYf0VLVVvN3sdOyQN2,"HARD LOVE (feat. Lauren Daigle)","The Shack: Music From and Inspired By the Original Motion Picture",0.060400,0.449000,0.832000,0.000000,0.264000,-4.247000,0.055400,0.392000,217693,0,0,83.936996,4
6R6ux6KaKrhAg2EIB2krdU,"Without You","Wide Awake",0.091800,0.566000,0.857000,0.000000,0.188000,-5.156000,0.033300,0.539000,228933,4,1,95.996002,4
4PuUa8e5s7P3Zv1IdCGIsa,"Such A Simple Thing","Part Of The Light",0.860000,0.522000,0.256000,0.000825,0.142000,-11.216000,0.025800,0.130000,296387,10,1,76.349998,4
0FSaq4WfIJ8RbG2Li1JD5B,"Ain't No Reason","The Definitive Collection",0.641000,0.672000,0.377000,0.000000,0.120000,-8.996000,0.046700,0.459000,217693,5,1,72.991997,4
3OS94uf2LuFdmf4pShTFpc,"Kin","Wendigo",0.709000,0.371000,0.250000,0.000374,0.102000,-11.410000,0.032800,0.107000,204876,1,1,81.670998,5
2Dz5WpEWA0vhnMmEPYiZ2y,"She Is Love","Losing Sleep",0.683000,0.622000,0.175000,0.000000,0.109000,-9.866000,0.156000,0.376000,146067,6,1,136.365005,1
4ftYIbHbKSVZWyrveFHCNu,"Call It Dreaming","Beast Epic",0.610000,0.519000,0.515000,0.000057,0.107000,-9.448000,0.031000,0.714000,231760,5,1,80.329002,4
6cBmEEG1r5DTI12dK4vwag,"Our Remains","Ancient Transition",0.867000,0.329000,0.319000,0.039900,0.114000,-12.078000,0.033500,0.290000,244120,1,0,198.115997,4
598Dy3TgV1SQulwjPOM0Z2,"Forever On Your Side (with JOHNNYSWIM)","Forever On Your Side (Niles City Sound Sessions)",0.227000,0.511000,0.800000,0.000345,0.112000,-4.759000,0.062200,0.531000,294200,10,1,114.042000,4
6FOyzhp375u8DapDyQqGTh,"Tiger Striped Sky","Little Giant",0.944000,0.473000,0.317000,0.012400,0.110000,-10.324000,0.031800,0.132000,241720,2,1,139.899002,4
1le5KVGTF1xWf2aUj7ruLy,"Fallin' For You","Breakthrough (Deluxe Edition)",0.156000,0.644000,0.834000,0.000000,0.112000,-6.473000,0.027500,0.593000,215547,4,1,117.042999,4
6ich2xMH5AR39V85miIAN8,"I Don't Want to Be","Chariot - Stripped",0.007910,0.423000,0.862000,0.000000,0.133000,-5.130000,0.069500,0.462000,217760,0,0,154.746002,4
0MhCb3iakymVqQIOeYPSUf,"Soldier","Sweeter",0.021700,0.486000,0.740000,0.000000,0.326000,-4.307000,0.043800,0.488000,211387,10,1,139.923004,4
2EDYchd8hhwAOWKGQxJoro,"Chasing Cars","Chasing Cars",0.975000,0.478000,0.181000,0.000003,0.079500,-8.731000,0.032700,0.279000,240427,11,1,108.346001,4
6IF2P93LkyW4GqDQu1yS7H,"Here with Me","Here with Me",0.702000,0.582000,0.375000,0.063100,0.136000,-13.277000,0.032900,0.106000,238971,1,0,129.908997,4
4zzi2eD2cEPpQ3a307mPPj,"Billie Jean","Between The Bars (EP)",0.829000,0.532000,0.203000,0.000000,0.108000,-8.524000,0.066800,0.543000,259920,9,0,89.646004,4
2lFlveK1y13WWp3vnQtrr3,"100 Years","The Battle for Everything",0.544000,0.643000,0.569000,0.000022,0.178000,-7.459000,0.027600,0.275000,244600,7,1,120.507004,4
1JtvwshkJMxfm4oRhJp93C,"The Time I've Wasted","Numbered Doors",0.796000,0.473000,0.250000,0.000088,0.101000,-11.263000,0.030400,0.261000,213249,5,1,145.026993,4
1LWEjUzrngRXdUBaf7GWYI,"She Sets The City On Fire","She Sets The City On Fire",0.013900,0.617000,0.615000,0.000000,0.089700,-6.518000,0.056700,0.564000,218631,4,1,125.898003,4
4m1lB7qJ78VPYsQy7RoBcU,"I Will Always Be Yours","Magic",0.133000,0.445000,0.771000,0.000000,0.273000,-4.607000,0.050100,0.448000,226827,0,1,147.912994,4
4B2lJinAkeNLSJjcq3dg8Q,"The Blower's Daughter","O",0.134000,0.342000,0.200000,0.000153,0.341000,-13.569000,0.032400,0.074300,286653,4,1,133.113007,4
4dygMGhvfENVhwRXmAscbl,"Chariot","Chariot",0.043700,0.281000,0.779000,0.000000,0.370000,-5.104000,0.051400,0.344000,239173,7,1,167.171997,4
7H3nOoaHiPJPKadrHcMiex,"Face To Face","CRAZYTALK",0.243000,0.680000,0.688000,0.000002,0.138000,-6.051000,0.034000,0.397000,223027,5,1,103.950996,4
3GSYWQNnSdovwC2H8HpziA,"Almost Lover","One Cell In The Sea",0.947000,0.549000,0.240000,0.000000,0.106000,-7.778000,0.033800,0.167000,268800,0,1,119.580002,4
5OGkKx8jP0A5KSULEc6XYZ,"Realize","Coco",0.142000,0.699000,0.607000,0.000000,0.105000,-6.312000,0.034700,0.156000,244107,1,1,123.949997,4
1Yqovy9hlOeV91IY3Bhcf2,"Drive","Magic",0.014600,0.565000,0.857000,0.000000,0.060600,-4.519000,0.038400,0.632000,197387,2,1,126.071999,4
3B7UFYjPaGma1Pm3ZZgWyf,"Bridges","Bridges",0.053000,0.672000,0.788000,0.000011,0.112000,-5.822000,0.121000,0.321000,216316,1,1,87.963997,4
3xm2OKIlHN2HiDA4ZxeOVo,"God is a Woman","God is a Woman",0.905000,0.638000,0.231000,0.000000,0.129000,-11.002000,0.034100,0.456000,189446,11,0,113.871002,4
7mE8MPVQRjvi6T2F0lDYkL,"Macaroni Song","Bleeding out Slow (B-Sides)",0.813000,0.488000,0.188000,0.000002,0.096600,-13.461000,0.035700,0.345000,228468,10,1,121.522003,4
4fmDacs09JwAlkzqhit7xf,"Wandering Child","Wild Rivers",0.793000,0.671000,0.340000,0.000002,0.094800,-12.108000,0.035100,0.365000,184426,2,1,98.011002,4
42BAwiGC1egjbiJ6y512Tz,"Turning Page","The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack)",0.912000,0.304000,0.379000,0.025000,0.112000,-8.484000,0.029000,0.189000,255373,3,1,125.203003,4
7LwGBxB0h0CVmkOZxYKn0g,"In My Veins - Feat. Erin Mccarley","In My Veins (Feat. Erin Mccarley)",0.198000,0.548000,0.420000,0.000004,0.089900,-7.842000,0.027700,0.196000,318909,0,1,128.011993,4
6z2WfgI5lYcq1su1WyOxQ9,"Canary","Canary / The Trouble with Wanting",0.785000,0.293000,0.431000,0.000632,0.264000,-7.916000,0.031400,0.314000,209173,7,1,178.145004,4
7jKxEGp0zXkwbFTWHHtsdC,"Fall Apart Today","The Good Stuff",0.851000,0.416000,0.295000,0.000000,0.156000,-11.523000,0.030200,0.522000,203760,10,1,108.210999,3
0Y1fueUFu8jQtUxdUmOojf,"Orange Sky","Four Songs",0.797000,0.685000,0.150000,0.046100,0.100000,-20.542999,0.039000,0.125000,379520,2,1,124.956001,4
68xJcsjiNqoqG18FzHvUDu,"Better Than I Used To Be","CRAZYTALK",0.054800,0.750000,0.630000,0.000362,0.185000,-7.684000,0.130000,0.550000,194627,9,1,95.039001,4
2JR7RCUN6pZIoyNzaqxdUa,"Cassidy","Por Favor",0.182000,0.602000,0.595000,0.000008,0.081200,-10.337000,0.033900,0.962000,268440,8,1,84.362000,4
5IOmDUnTJwLQAuQnkPRCz5,"The Lime Tree","Trevor Hall",0.770000,0.590000,0.416000,0.000000,0.109000,-8.662000,0.037400,0.526000,200040,11,1,124.892998,4
1dQOMZz9SkT7ig0w65lQWC,"This Year's Love","White Ladder",0.731000,0.330000,0.167000,0.000031,0.101000,-11.635000,0.031100,0.202000,245533,8,1,164.953995,3
0gU75Ub5Q5KopV9u5Soeu3,"Asleep","Lullabies",0.756000,0.504000,0.131000,0.000000,0.088600,-13.754000,0.032500,0.178000,191373,0,1,110.005997,3
14sAMwqbuFDSlLKmVBD9MI,"Girls Chase Boys","Lights Out",0.031000,0.473000,0.820000,0.000015,0.041400,-5.702000,0.040800,0.678000,221413,8,1,84.892998,4
0dDdc2ugBXcZkO00xvR6wZ,"Rainbow Connection","Covers, Vol. 2",0.966000,0.513000,0.183000,0.000000,0.327000,-10.249000,0.040700,0.266000,192571,2,1,107.180000,3
1hyHgyS1V37c5gYSBmNy6R,"Tightrope","The Greatest Showman: Reimagined",0.908000,0.514000,0.266000,0.010700,0.083800,-13.021000,0.033100,0.064700,218320,9,1,97.007004,4
5Hu8zdEUszmTkCeSsm3Ly9,"Hey Brother","Hey Brother",0.847000,0.558000,0.224000,0.000000,0.117000,-14.676000,0.031200,0.255000,220952,10,0,114.766998,4
2rJWnAqSuLMls0KOv416Io,"I Never Told You","Breakthrough (Deluxe Edition)",0.171000,0.506000,0.639000,0.000000,0.315000,-5.222000,0.028500,0.385000,233200,3,1,144.072998,4
5aGkIyzLVYGuLIHkxpNAFF,"Trouble","Trouble",0.342000,0.321000,0.425000,0.000262,0.230000,-12.730000,0.045500,0.493000,241547,7,1,173.240005,3
1KHdq8NK9QxnGjdXb55NiG,"Falling in Love at a Coffee Shop","The Boy Who Never",0.200000,0.489000,0.561000,0.000046,0.179000,-7.933000,0.027400,0.238000,244987,4,1,83.457001,3
44IeABaLLsnFVb7rjzNTzS,"The Story","The Story & Cover Stories",0.032500,0.544000,0.500000,0.000004,0.109000,-8.253000,0.026000,0.177000,238493,11,1,93.621002,4
3g2koMSfvsAGKcBAHyFtUF,"Alone With You","Midnight Waves",0.798000,0.553000,0.274000,0.000007,0.103000,-12.564000,0.037900,0.208000,186584,1,1,86.671997,4
2rUDST6hqW6URlhe9zSN1J,"Edelweiss","Lullabies",0.839000,0.548000,0.164000,0.000003,0.120000,-11.562000,0.034700,0.170000,166575,4,1,106.925003,3
0dHF8t7OIhgPele5WRUfWG,"I'm Gonna Be (500 Miles)","Covers, Vol. 1",0.966000,0.394000,0.228000,0.000038,0.113000,-12.584000,0.043100,0.258000,211788,4,1,104.625000,4
4tK4ARuilOrBzwVQK73E0Y,"The Remedy (I Won't Worry)","Waiting For My Rocket To Come",0.040000,0.589000,0.867000,0.000000,0.306000,-4.523000,0.038500,0.795000,256441,10,1,94.518997,4
15EuGFSfjd7nMa02y5LyKC,"Speak Too Soon","Wild Rivers",0.571000,0.705000,0.443000,0.000116,0.109000,-10.765000,0.071600,0.306000,173605,7,1,151.751007,4
6Nr0StlllyYFmJoIYFVAsr,"Moon / Sun","The Fruitful Darkness",0.269000,0.613000,0.630000,0.000000,0.093100,-5.913000,0.026300,0.177000,239312,9,1,110.040001,4
2j0TnrVUhRav9s9MzDLaOv,"Elijah","Temple",0.842000,0.479000,0.350000,0.144000,0.094800,-12.611000,0.031100,0.148000,250560,3,0,101.893997,1
0WWUC8RjWvuBTkiiFDxyQf,"WALKING ON WATER","HARD CUTS: Songs from the H A R D L O V E Sessions",0.125000,0.534000,0.784000,0.000009,0.075300,-6.542000,0.047600,0.251000,246933,0,1,118.011002,4
